id,tipo_contenido,duración (días)
18316,audio,73
18317,spam,11
18318,imagenes,33
18319,imagenes,5
18320,spam,35
18321,spam,1
18323,spam,18
18324,audio,72
18325,audio,54
18326,video,51
18327,spam,20
18330,audio,63
18331,imagenes,60
18335,video,59
18336,audio,60
18337,spam,29
18341,spam,44
18344,audio,59
18346,imagenes,12
18347,spam,6
18349,video,23
18353,spam,44
18354,video,70
18356,spam,74
18359,imagenes,86
18361,spam,82
18362,imagenes,15
18366,audio,36
18368,audio,32
18369,audio,59
18371,spam,21
18376,spam,77
18377,video,25
18379,audio,34
18382,video,75
18383,imagenes,13
18385,imagenes,47
18386,video,43
18387,video,14
18388,video,15
18391,spam,20
18393,video,40
18394,audio,27
18397,spam,57
18400,imagenes,54
18402,spam,40
18403,spam,70
18404,audio,5
18408,audio,34
18409,spam,18
18411,audio,73
18412,video,67
18413,audio,47
18414,spam,21
18416,audio,39
18420,imagenes,77
18421,video,83
18423,video,1
18424,imagenes,37
18427,imagenes,25
18428,audio,87
18430,spam,77
18431,audio,40
18432,spam,22
18435,spam,19
18436,video,90
18438,audio,32
18440,imagenes,15
18445,audio,22
18446,video,74
18448,spam,65
18449,audio,38
18453,spam,34
18454,imagenes,11
18459,video,42
18460,imagenes,35
18462,spam,68
18463,imagenes,1
18467,spam,78
18469,imagenes,8
18471,audio,25
18475,video,77
18480,audio,56
18481,spam,32
18483,video,18
18484,video,38
18490,audio,1
18491,imagenes,81
18494,imagenes,86
18496,video,12
18497,imagenes,86
18498,imagenes,85
18499,video,41
18500,imagenes,55
18502,audio,78
18504,imagenes,60
18508,imagenes,11
18512,imagenes,7
18513,spam,40
18515,imagenes,63
18516,video,30
18519,imagenes,43
18524,video,28
18526,spam,55
18529,spam,50
18532,video,63
18535,imagenes,66
18536,audio,7
18537,spam,34
18540,audio,82
18541,imagenes,27
18544,audio,33
18546,audio,63
18548,audio,78
18549,spam,19
18551,spam,46
18552,video,34
18553,imagenes,50
18554,spam,17
18556,video,67
18557,video,75
18558,video,6
18559,audio,53
18562,imagenes,15
18563,spam,74
18564,audio,67
18565,imagenes,90
18566,spam,12
18569,video,1
18570,video,10
18572,video,16
18573,spam,33
18574,video,65
18575,imagenes,19
18577,audio,8
18579,imagenes,81
18581,video,35
18582,spam,53
18583,audio,49
18585,video,13
18586,audio,81
18587,imagenes,14
18588,imagenes,75
18591,spam,40
18592,imagenes,49
18594,spam,11
18597,imagenes,90
18599,audio,33
18600,imagenes,14
18601,spam,26
18602,audio,63
18604,audio,19
18606,spam,45
18609,audio,25
18610,imagenes,7
18611,audio,11
18613,video,11
18615,spam,23
18616,spam,53
18620,spam,48
18621,imagenes,39
18625,imagenes,77
18630,imagenes,48
18631,imagenes,71
18632,video,74
18633,spam,36
18634,audio,53
18637,video,54
18639,video,66
18641,video,57
18642,video,64
18650,video,33
18652,spam,80
18653,audio,80
18654,audio,79
18658,video,51
18659,spam,27
18660,imagenes,59
18661,spam,24
18665,imagenes,65
18666,imagenes,69
18668,imagenes,10
18671,video,77
18672,spam,40
18674,imagenes,13
18675,spam,35
18676,audio,2
18677,audio,42
18678,spam,4
18679,audio,78
18680,spam,45
18682,audio,36
18689,video,29
18692,spam,75
18694,audio,31
18695,audio,90
18697,video,34
18708,video,1
18710,imagenes,26
18714,video,85
18715,spam,74
18716,spam,35
18717,imagenes,39
18719,video,61
18723,video,74
18724,imagenes,89
18725,spam,21
18726,audio,58
18730,audio,21
18731,audio,89
18732,video,80
18735,audio,84
18736,imagenes,7
18738,spam,15
18739,video,21
18741,audio,90
18742,audio,37
18743,imagenes,55
18748,imagenes,50
18749,spam,58
18751,audio,26
18754,audio,54
18755,video,35
18756,spam,83
18762,imagenes,83
18765,imagenes,53
18768,video,24
18774,spam,53
18775,spam,54
18777,audio,14
18778,imagenes,52
18781,audio,35
18783,spam,60
18784,video,44
18786,imagenes,74
18791,imagenes,60
18792,imagenes,50
18794,audio,23
18796,imagenes,20
18797,spam,29
18802,imagenes,43
18804,spam,4
18806,audio,54
18808,imagenes,49
18809,video,86
18814,imagenes,17
18816,spam,82
18818,audio,74
18821,audio,78
18825,spam,75
18826,audio,40
18827,audio,71
18830,spam,18
18831,spam,1
18834,audio,76
18835,imagenes,50
18836,video,20
18837,imagenes,86
18838,video,81
18839,video,51
18840,audio,38
18844,video,70
18845,audio,80
18846,spam,89
18847,audio,13
18849,audio,32
18850,spam,88
18855,audio,63
18858,spam,7
18859,audio,88
18860,audio,14
18861,spam,90
18862,spam,89
18864,imagenes,77
18869,imagenes,32
18870,imagenes,46
18871,video,87
18872,spam,2
18873,imagenes,85
18875,video,59
18877,imagenes,21
18879,spam,41
18880,spam,33
18881,audio,1
18884,video,79
18888,imagenes,82
18889,video,45
18895,audio,58
18896,video,68
18898,video,38
18899,audio,84
18901,audio,56
18905,audio,45
18906,imagenes,60
18908,audio,75
18909,imagenes,54
18911,video,27
18912,spam,87
18913,audio,80
18914,imagenes,78
18915,imagenes,84
18916,spam,48
18917,video,22
18920,spam,16
18921,video,73
18923,video,58
18926,imagenes,75
18927,video,38
18929,video,64
18930,audio,11
18931,imagenes,84
18932,spam,75
18933,video,32
18935,audio,58
18936,imagenes,18
18945,audio,30
18946,spam,65
18948,imagenes,78
18950,video,36
18951,video,66
18952,video,81
18955,spam,19
18957,spam,13
18958,video,22
18959,audio,15
18961,audio,1
18962,spam,32
18967,video,36
18969,spam,50
18971,imagenes,40
18972,imagenes,5
18973,audio,90
18975,imagenes,33
18978,imagenes,10
18981,imagenes,47
18984,spam,65
18987,video,67
18988,spam,36
18989,audio,23
18991,spam,83
18993,spam,90
18994,imagenes,8
18995,spam,69
18996,audio,29
18997,imagenes,71
18998,spam,74
18999,imagenes,82
19004,audio,65
19007,spam,87
19008,video,22
19009,video,64
19012,imagenes,41
19013,audio,48
19017,spam,30
19021,spam,51
19022,video,13
19024,imagenes,43
19025,video,51
19027,imagenes,43
19028,audio,28
19029,audio,48
19032,video,39
19037,video,11
19039,spam,39
19040,imagenes,4
19041,spam,17
19042,audio,61
19043,audio,59
19044,video,28
19048,video,9
19049,audio,52
19052,video,71
19054,imagenes,57
19055,spam,37
19058,video,23
19059,audio,9
19061,spam,30
19063,audio,8
19064,imagenes,40
19065,video,57
19066,video,49
19067,video,63
19070,imagenes,7
19073,spam,33
19075,imagenes,57
19078,video,54
19081,spam,69
19083,audio,42
19084,video,89
19085,audio,60
19086,audio,74
19087,video,84
19090,imagenes,21
19091,audio,48
19093,imagenes,82
19094,audio,33
19096,video,83
19098,audio,16
19101,audio,44
19104,audio,53
19107,spam,48
19112,imagenes,55
19114,audio,29
19116,video,82
19117,spam,18
19118,audio,13
19120,imagenes,44
19121,video,31
19123,imagenes,68
19127,audio,79
19131,audio,30
19132,audio,28
19135,spam,72
19136,spam,44
19137,video,42
19138,video,46
19139,video,82
19144,video,36
19152,imagenes,51
19153,spam,11
19154,audio,73
19155,audio,12
19156,audio,11
19157,spam,75
19158,video,6
19159,video,86
19160,audio,64
19168,imagenes,39
19170,imagenes,1
19172,video,59
19174,video,10
19175,spam,42
19177,audio,26
19179,video,15
19180,audio,61
19181,audio,19
19182,video,9
19187,spam,83
19189,video,63
19190,audio,82
19194,audio,86
19195,spam,52
19196,imagenes,58
19198,imagenes,71
19199,imagenes,1
19200,video,81
19201,video,11
19202,imagenes,32
19203,audio,16
19205,spam,45
19206,audio,45
19210,imagenes,33
19212,video,26
19213,imagenes,5
19214,video,12
19219,audio,69
19220,audio,64
19221,spam,19
19223,spam,78
19224,audio,89
19225,audio,83
19226,spam,41
19227,video,85
19228,spam,44
19229,imagenes,74
19230,spam,72
19231,imagenes,82
19232,video,29
19234,spam,48
19239,spam,46
19241,audio,80
19242,video,78
19244,audio,10
19249,spam,21
19250,spam,90
19252,video,65
19254,spam,61
19255,audio,23
19256,video,47
19258,spam,29
19259,audio,45
19260,imagenes,17
19261,video,23
19263,spam,20
19264,imagenes,66
19266,video,83
19270,video,25
19274,imagenes,11
19276,imagenes,57
19278,imagenes,88
19279,video,27
19283,spam,39
19284,audio,1
19285,video,2
19287,spam,15
19288,audio,4
19290,spam,27
19291,audio,86
19292,imagenes,50
19298,imagenes,49
19301,video,65
19305,imagenes,40
19306,imagenes,53
19307,imagenes,16
19308,spam,75
19309,video,15
19310,imagenes,70
19312,video,38
19313,video,60
19316,video,13
19317,imagenes,1
19318,video,20
19319,spam,83
19321,spam,68
19322,spam,13
19324,audio,90
19325,audio,30
19326,audio,9
19327,audio,79
19328,audio,46
19329,spam,49
19332,video,50
19333,audio,41
19334,video,33
19336,video,86
19337,audio,73
19340,imagenes,87
19341,imagenes,49
19343,spam,19
19346,video,23
19348,imagenes,84
19349,spam,25
19351,spam,74
19352,imagenes,68
19353,spam,28
19356,spam,45
19362,video,66
19363,audio,47
19366,imagenes,18
19368,spam,21
19369,video,50
19370,audio,71
19371,imagenes,35
19375,audio,42
19376,spam,85
19379,imagenes,70
19381,audio,88
19382,audio,9
19388,spam,87
19390,video,13
19394,video,80
19395,video,68
19396,video,36
19398,audio,60
19399,imagenes,34
19404,video,19
19407,audio,20
19410,imagenes,50
19412,audio,7
19413,imagenes,42
19414,spam,31
19415,imagenes,78
19416,spam,29
19417,audio,46
19418,imagenes,6
19420,audio,56
19422,audio,20
19423,audio,79
19425,video,66
19426,imagenes,27
19428,video,90
19430,audio,56
19431,imagenes,1
19433,audio,38
19435,audio,3
19436,imagenes,81
19437,imagenes,43
19438,imagenes,90
19440,spam,77
19441,video,54
19442,video,1
19443,audio,32
19444,video,75
19445,audio,32
19448,imagenes,51
19450,audio,85
19452,imagenes,47
19455,audio,90
19456,imagenes,35
19457,spam,57
19459,imagenes,43
19460,spam,32
19461,audio,77
19463,audio,29
19464,spam,85
19466,spam,24
19468,spam,6
19469,video,27
19470,spam,52
19471,spam,41
19472,audio,87
19475,audio,19
19476,spam,82
19477,spam,62
19478,imagenes,30
19480,imagenes,4
19483,audio,18
19484,video,6
19485,imagenes,14
19487,audio,63
19489,imagenes,82
19496,video,63
19497,audio,33
19498,audio,2
19499,spam,89
19500,spam,18
19501,spam,79
19502,video,89
19504,video,18
19505,imagenes,26
19509,spam,55
19510,audio,4
19511,audio,42
19513,video,57
19514,audio,51
19518,video,19
19519,imagenes,40
19520,audio,1
19521,imagenes,62
19522,spam,90
19526,spam,45
19527,imagenes,5
19528,video,83
19529,video,72
19530,spam,86
19531,audio,29
19532,imagenes,81
19534,audio,31
19535,audio,79
19538,audio,81
19541,video,48
19542,video,46
19543,audio,20
19544,spam,59
19549,video,45
19551,imagenes,75
19552,audio,52
19553,imagenes,20
19556,imagenes,76
19557,imagenes,38
19560,audio,63
19563,spam,64
19564,audio,19
19565,video,31
19568,imagenes,8
19569,video,67
19572,imagenes,32
19576,imagenes,49
19579,video,34
19581,audio,24
19583,imagenes,45
19585,audio,48
19586,audio,58
19587,video,47
19591,imagenes,14
19592,audio,6
19593,spam,78
19597,spam,48
19601,video,85
19607,imagenes,60
19609,video,74
19612,spam,35
19614,spam,35
19617,spam,88
19619,spam,85
19620,spam,40
19624,audio,59
19625,spam,49
19628,video,89
19632,video,11
19633,audio,58
19635,audio,41
19637,video,33
19642,imagenes,85
19644,video,39
19646,spam,5
19647,spam,59
19648,imagenes,67
19650,spam,56
19652,spam,17
19653,spam,78
19654,imagenes,29
19659,spam,85
19660,audio,27
19664,video,10
19665,video,78
19668,imagenes,69
19669,imagenes,60
19670,imagenes,21
19672,video,58
19673,spam,48
19675,audio,83
19678,audio,30
19679,audio,29
19680,imagenes,49
19682,audio,53
19684,audio,70
19690,video,5
19692,spam,47
19693,imagenes,2
19695,audio,70
19700,spam,8
19703,imagenes,80
19707,audio,71
19710,spam,78
19713,imagenes,47
19716,audio,56
19717,video,30
19724,spam,33
19725,video,20
19726,spam,82
19727,imagenes,27
19729,spam,43
19732,spam,90
19733,spam,37
19734,video,5
19736,imagenes,27
19738,imagenes,3
19739,spam,86
19741,audio,28
19744,spam,78
19748,video,25
19749,video,56
19752,video,4
19753,imagenes,12
19754,audio,58
19756,video,71
19757,spam,5
19762,imagenes,31
19768,imagenes,9
19769,imagenes,33
19772,audio,64
19773,video,5
19774,imagenes,20
19775,spam,40
19777,spam,16
19779,video,66
19780,audio,33
19781,imagenes,47
19784,audio,25
19786,spam,74
19788,imagenes,11
19790,imagenes,86
19793,video,58
19795,imagenes,71
19796,imagenes,22
19797,video,43
19800,imagenes,57
19801,audio,16
19803,spam,38
19804,video,65
19806,audio,51
19811,spam,60
19817,spam,51
19820,spam,29
19821,imagenes,29
19823,video,69
19831,video,81
19833,video,88
19834,video,20
19835,spam,43
19836,spam,35
19841,audio,40
19842,video,20
19844,spam,27
19845,video,24
19847,video,59
19848,video,14
19850,audio,7
19854,video,40
19856,audio,37
19857,audio,3
19858,spam,1
19860,video,20
19861,imagenes,18
19864,imagenes,23
19865,audio,21
19868,spam,42
19871,video,1
19873,video,59
19875,audio,86
19876,imagenes,53
19882,video,55
19886,video,66
19887,imagenes,63
19888,audio,31
19895,spam,16
19897,video,48
19898,imagenes,69
19901,video,60
19903,imagenes,31
19904,spam,36
19906,video,41
19907,video,62
19908,spam,42
19911,spam,69
19917,spam,75
19918,video,49
19920,imagenes,74
19921,audio,45
19923,spam,89
19925,audio,31
19927,spam,55
19930,audio,61
19931,audio,38
19933,imagenes,52
19934,audio,17
19936,video,75
19938,spam,66
19942,spam,81
19945,spam,42
19946,spam,36
19947,video,66
19949,imagenes,87
19952,video,16
19953,spam,66
19954,video,9
19956,video,44
19957,audio,23
19961,spam,9
19962,spam,51
19963,spam,43
19964,audio,59
19965,imagenes,52
19967,spam,81
19968,spam,71
19970,spam,73
19971,video,20
19972,video,86
19973,audio,25
19976,imagenes,51
19977,spam,30
19981,spam,32
19986,spam,57
19989,imagenes,18
19994,audio,88
19995,video,45
19997,spam,60
19999,imagenes,10
20002,video,11
20003,audio,82
20004,spam,89
20007,spam,80
20009,imagenes,38
20010,imagenes,78
20014,imagenes,47
20015,imagenes,82
20017,audio,90
20020,video,39
20021,video,72
20023,audio,9
20024,imagenes,76
20027,video,89
20030,imagenes,70
20031,video,44
20032,audio,72
20033,audio,71
20037,spam,88
20039,audio,77
20046,spam,24
20047,audio,74
20051,spam,46
20055,imagenes,58
20056,audio,87
20057,video,18
20058,imagenes,22
20059,imagenes,35
20061,video,70
20063,spam,20
20066,spam,63
20069,video,8
20070,imagenes,59
20078,spam,44
20082,audio,12
20083,audio,33
20084,imagenes,76
20085,video,74
20086,video,42
20087,imagenes,1
20090,audio,58
20091,imagenes,81
20093,video,74
20094,imagenes,57
20097,imagenes,66
20100,video,87
20101,imagenes,70
20103,audio,59
20104,imagenes,22
20105,video,48
20106,audio,25
20108,audio,28
20109,imagenes,66
20111,spam,15
20116,video,80
20118,imagenes,58
20120,spam,43
20125,audio,26
20127,imagenes,42
20128,imagenes,65
20132,video,57
20134,imagenes,17
20135,spam,75
20138,spam,86
20139,imagenes,49
20142,audio,21
20143,audio,9
20144,video,74
20146,audio,43
20153,spam,59
20154,audio,40
20155,audio,7
20159,spam,57
20164,imagenes,39
20165,spam,14
20168,imagenes,32
20171,audio,55
20172,audio,43
20176,imagenes,71
20178,imagenes,21
20179,audio,39
20182,video,36
20184,imagenes,23
20190,spam,69
20191,video,86
20192,audio,10
20193,spam,34
20194,spam,76
20195,video,88
20196,imagenes,64
20197,imagenes,47
20198,spam,26
20199,video,74
20201,audio,39
20202,spam,36
20203,audio,65
20204,spam,80
20205,audio,40
20207,imagenes,1
20209,audio,63
20210,imagenes,89
20211,spam,18
20213,imagenes,74
20215,audio,14
20216,spam,47
20218,imagenes,35
20220,audio,5
20221,audio,81
20223,imagenes,44
20226,video,48
20227,spam,41
20228,imagenes,43
20233,audio,81
20234,audio,1
20236,audio,11
20239,spam,24
20240,video,49
20241,video,63
20243,video,75
20246,spam,72
20249,video,81
20250,video,44
20251,video,79
20252,spam,8
20255,spam,10
20256,spam,43
20257,audio,52
20259,spam,81
20260,spam,50
20262,audio,48
20263,audio,52
20264,imagenes,13
20267,audio,61
20268,spam,3
20269,imagenes,32
20273,video,89
20274,video,8
20277,audio,26
20278,imagenes,12
20280,audio,64
20281,imagenes,77
20282,video,82
20283,imagenes,42
20284,video,12
20286,spam,70
20287,audio,30
20288,audio,65
20290,spam,54
20293,video,55
20294,audio,90
20295,audio,82
20296,imagenes,70
20297,spam,57
20302,spam,29
20303,spam,41
20305,imagenes,79
20307,imagenes,87
20308,audio,57
20309,video,34
20311,spam,56
20312,video,61
20313,spam,35
20314,audio,60
20315,spam,85
20317,video,3
20318,imagenes,35
20320,video,23
20321,audio,64
20322,video,12
20324,spam,60
20326,video,8
20327,imagenes,50
20329,spam,89
20332,video,61
20335,video,88
20337,video,27
20340,imagenes,89
20341,spam,56
20343,video,64
20344,audio,33
20345,audio,18
20346,imagenes,15
20347,audio,38
20348,spam,46
20349,audio,39
20351,imagenes,57
20352,video,13
20353,video,15
20355,spam,14
20356,spam,77
20357,imagenes,11
20358,spam,83
20362,video,29
20364,audio,37
20366,video,72
20368,spam,62
20370,audio,41
20371,imagenes,51
20372,audio,2
20373,audio,59
20375,audio,80
20377,spam,52
20378,video,11
20382,imagenes,74
20385,audio,74
20386,spam,52
20388,audio,89
20389,imagenes,65
20390,spam,72
20391,audio,43
20394,spam,85
20395,imagenes,6
20397,video,11
20399,video,64
20402,spam,13
20403,video,84
20404,imagenes,69
20407,imagenes,37
20408,spam,28
20411,imagenes,53
20412,audio,55
20414,video,79
20415,imagenes,87
20416,video,6
20417,spam,78
20419,spam,74
20420,spam,86
20424,video,38
20425,audio,79
20426,imagenes,16
20427,video,69
20428,spam,77
20431,spam,33
20434,spam,49
20435,audio,10
20436,audio,68
20443,spam,3
20444,audio,29
20446,imagenes,51
20447,spam,20
20449,video,28
20450,imagenes,64
20453,imagenes,49
20456,audio,59
20459,audio,19
20461,video,30
20463,audio,9
20465,video,53
20466,audio,29
20471,audio,82
20472,spam,34
20474,audio,56
20475,video,14
20476,spam,1
20477,imagenes,53
20479,audio,47
20483,spam,5
20485,imagenes,49
20486,audio,26
20490,spam,7
20491,imagenes,32
20492,audio,82
20493,imagenes,10
20495,imagenes,74
20496,video,44
20499,audio,65
20500,audio,4
20501,spam,44
20505,video,65
20506,imagenes,44
20507,spam,12
20509,spam,37
20511,imagenes,21
20513,imagenes,67
20515,imagenes,61
20516,video,78
20518,imagenes,37
20519,imagenes,52
20520,imagenes,44
20521,audio,20
20522,audio,71
20523,audio,84
20524,spam,19
20525,spam,33
20526,imagenes,37
20528,spam,34
20533,spam,52
20534,video,62
20535,video,75
20537,video,40
20538,video,69
20539,audio,10
20541,audio,68
20542,spam,82
20544,video,67
20546,spam,38
20551,imagenes,62
20552,video,43
20556,video,27
20557,spam,88
20558,video,10
20560,audio,36
20567,spam,75
20569,spam,74
20570,imagenes,4
20572,video,11
20573,spam,2
20574,audio,28
20575,imagenes,63
20580,spam,65
20583,spam,38
20584,spam,29
20586,spam,19
20591,imagenes,40
20592,video,15
20594,audio,78
20596,audio,22
20598,spam,15
20599,spam,40
20601,spam,45
20602,spam,40
20604,spam,9
20605,imagenes,76
20606,video,33
20608,imagenes,51
20611,spam,63
20612,spam,29
20613,imagenes,74
20615,video,32
20617,video,2
20618,audio,6
20621,imagenes,29
20624,audio,87
20625,video,50
20628,audio,18
20629,video,52
20631,imagenes,40
20637,imagenes,21
20640,audio,57
20642,imagenes,4
20643,imagenes,56
20644,imagenes,82
20645,imagenes,24
20647,video,20
20648,spam,1
20649,audio,35
20650,video,67
20651,video,54
20652,spam,82
20654,video,16
20657,audio,14
20658,imagenes,71
20659,spam,7
20660,video,82
20661,audio,51
20663,audio,73
20664,video,16
20665,imagenes,89
20666,video,3
20670,audio,55
20673,audio,50
20674,video,8
20676,audio,3
20678,video,11
20683,video,24
20685,audio,17
20686,video,47
20687,video,72
20688,video,42
20689,spam,56
20691,audio,75
20692,spam,86
20703,video,6
20706,imagenes,51
20710,spam,60
20711,video,21
20712,video,39
20713,video,53
20719,imagenes,65
20723,video,83
20724,audio,14
20729,spam,12
20730,imagenes,53
20732,video,90
20733,audio,42
20735,imagenes,45
20736,video,90
